index,CID,SMILES
17762,PET-UNK-bcc8fd08-5,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17763,PET-UNK-bcc8fd08-6,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
17844,MIC-UNK-89b52b17-1,O=C(Nc1cncc2ccccc12)[C@]12OCC[C@H]1COc1ccc(Cl)cc12
17845,MIC-UNK-89b52b17-2,O=C(Nc1cncc2ccccc12)[C@]12OCO[C@H]1COc1ccc(Cl)cc12
17846,MIC-UNK-89b52b17-3,O=C(Nc1cncc2ccccc12)[C@]12COC[C@H]1COc1ccc(Cl)cc12
17847,MIC-UNK-89b52b17-4,O=C(Nc1cncc2ccccc12)[C@H]1c2cc(Cl)ccc2CN2[C@@H]1CCCS2(=O)=O
17848,MIC-UNK-89b52b17-5,O=C(Nc1cncc2ccccc12)[C@H]1c2cc(Cl)ccc2CN2[C@@H]1CCS2(=O)=O
17849,MIC-UNK-f792ef5d-1,CN1C[C@H]2COc3ccc(Cl)cc3[C@@]2(C(=O)Nc2cncc3ccccc23)C1
17883,PET-UNK-d61f3ea6-1,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CCCC2)Cc2ccc(Cl)cc21
17884,PET-UNK-d61f3ea6-2,CC(C)(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17885,PET-UNK-d61f3ea6-3,CC(C)(C#N)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17886,PET-UNK-d61f3ea6-4,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CCC(F)(F)C2)Cc2ccc(Cl)cc21
17887,PET-UNK-88d26eaf-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)N(C)C)Cc2ccc(Cl)cc21
17888,PET-UNK-1e13ef09-1,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21
17889,PET-UNK-1e13ef09-2,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)c2c1
17890,PET-UNK-1e13ef09-3,COc1cc2c(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)cncc2cn1
17891,PET-UNK-1e13ef09-4,COc1cc2cncc(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)c2cn1
17892,PET-UNK-1e13ef09-5,O=C(Nc1cncc2cnccc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21
17893,PET-UNK-1e13ef09-6,O=C(Nc1cncc2ccncc12)[C@@H]1CS(=O)(=O)Cc2ccc(Cl)cc21
17894,PET-UNK-b566c0b0-1,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17895,PET-UNK-b566c0b0-2,CO[C@@]1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17896,PET-UNK-b566c0b0-3,COc1cc2c(NC(=O)[C@]3(OC)CS(=O)(=O)Cc4ccc(Cl)cc43)cncc2cn1
17897,PET-UNK-b566c0b0-4,COc1cc2cncc(NC(=O)[C@]3(OC)CS(=O)(=O)Cc4ccc(Cl)cc43)c2cn1
17898,PET-UNK-b566c0b0-5,CO[C@@]1(C(=O)Nc2cncc3cnccc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17899,PET-UNK-b566c0b0-6,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CS(=O)(=O)Cc2ccc(Cl)cc21
17901,PET-UNK-b566c0b0-8,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CN(S(=O)(=O)N(C)C)Cc2ccc(Cl)cc21
17902,PET-UNK-b566c0b0-9,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CN(S(=O)(=O)N(C)C)Cc2ccc(Cl)cc21
17915,MAT-POS-24589f88-3,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17930,PET-UNK-2c6614b6-2,COc1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cn1
17931,PET-UNK-2c6614b6-3,COc1cc2cncc(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)c2cn1
17933,PET-UNK-2c6614b6-5,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
17934,PET-UNK-2c6614b6-6,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
17935,PET-UNK-2c6614b6-7,O=C(Nc1cncc2cc(F)c(F)cc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
17936,PET-UNK-2c6614b6-8,O=C(Nc1cncc2ccncc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
17937,PET-UNK-2c6614b6-9,O=C(Nc1cncc2cnccc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
17939,PET-UNK-4b4f2bb7-2,COc1cc2c(NC(=O)[C@]3(OC)CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cn1
17940,PET-UNK-4b4f2bb7-3,COc1cc2cncc(NC(=O)[C@]3(OC)CCS(=O)(=O)c4ccc(Cl)cc43)c2cn1
17942,PET-UNK-4b4f2bb7-5,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CCS(=O)(=O)c2ccc(Cl)cc21
17943,PET-UNK-4b4f2bb7-6,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
17944,PET-UNK-4b4f2bb7-7,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(F)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
17945,PET-UNK-4b4f2bb7-8,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CCS(=O)(=O)c2ccc(Cl)cc21
17946,PET-UNK-4b4f2bb7-9,CO[C@@]1(C(=O)Nc2cncc3cnccc23)CCS(=O)(=O)c2ccc(Cl)cc21
17972,ALF-EVA-82cf4849-1,CNc1cc2c(cc1Cl)[C@H](C(=O)Nc1cncc3ccccc13)CCN2
17973,ALF-EVA-82cf4849-2,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(C3CC3)c(Cl)cc21
17976,ALF-EVA-82cf4849-5,Cc1nc2c(cc1Cl)[C@H](C(=O)Nc1cncc3ccccc13)CCN2
17977,ALF-EVA-82cf4849-6,CNc1ccc2c(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)cncc2c1
17978,ALF-EVA-82cf4849-7,N#Cc1ccc2c(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)cncc2c1
17980,ALF-EVA-82cf4849-9,O=C(Nc1cncc2cnncc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
17981,ALF-EVA-82cf4849-10,NCc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1
18224,MAR-UCB-fd2e172f-2,CO[C@@]1(C(=O)Nc2cncc3nccnc23)CCOc2ccc(Cl)cc21
18226,MAR-UCB-fd2e172f-4,CO[C@@]1(C(=O)Nc2cnc(C)c3c2CCNC3)CCOc2ccc(Cl)cc21
18227,MAR-UCB-fd2e172f-5,CO[C@@]1(C(=O)Nc2cnc(C)c3c2CCOC3)CCOc2ccc(Cl)cc21
18228,MAR-UCB-fd2e172f-6,CO[C@@]1(C(=O)Nc2cnnc3cccnc23)CCOc2ccc(Cl)cc21
18229,MAR-UCB-fd2e172f-7,CO[C@@]1(C(=O)Nc2cnc(C)c3c2CCN(C)C3)CCOc2ccc(Cl)cc21
18234,MAR-UCB-fd2e172f-12,CO[C@@]1(C(=O)Nc2cncc3c2CS(=O)(=O)CC3)CCOc2ccc(Cl)cc21
18242,MAR-UCB-fd2e172f-20,CO[C@@]1(C(=O)Nc2cncc3cncnc23)CCOc2ccc(Cl)cc21
18248,MAR-UCB-fd2e172f-26,CO[C@@]1(C(=O)Nc2cncc3c2CCS(=O)(=O)C3)CCOc2ccc(Cl)cc21
18252,MAR-UCB-fd2e172f-30,CO[C@@]1(C(=O)Nc2cncc3c2CN(C)CC3)CCOc2ccc(Cl)cc21
18296,VLA-MRT-a639d434-1,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O
18297,VLA-MRT-a639d434-2,NC(=O)CN1Cc2ccc(Cl)cc2[C@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O
18298,VLA-MRT-a639d434-3,O=C1N[C@]2(CNCc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
18304,PET-UNK-c65ea24c-1,CO[C@@]1(C(=O)Nc2cncc3cc(C#N)ccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
18310,PET-UNK-c65ea24c-7,CO[C@@]1(C(=O)Nc2cncc3cc(C#N)ccc23)CN(S(=O)(=O)N(C)C)Cc2ccc(Cl)cc21
18316,PET-UNK-c65ea24c-13,CO[C@@]1(C(=O)Nc2cncc3cc(C#N)ccc23)CN(C(C)=O)Cc2ccc(Cl)cc21
18322,PET-UNK-ab76d8f6-1,CO[C@@]1(C(=O)Nc2cncc3cc(C#N)ccc23)CCS(=O)(=O)c2ccc(Cl)cc21
18361,MAT-POS-8293a91a-4,CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18529,PET-UNK-b38839dc-4,COc1cc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2cc1F
18530,PET-UNK-b38839dc-5,COc1cc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2cc1Cl
18532,PET-UNK-b38839dc-7,COc1cc2c(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cc1F
18533,PET-UNK-b38839dc-8,COc1cc2c(NC(=O)[C@@H]3CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cc1Cl
18535,PET-UNK-b38839dc-10,COc1cc2c(NC(=O)[C@@H]3CN(S(=O)(=O)N(C)C)Cc4ccc(Cl)cc43)cncc2cc1F
18536,PET-UNK-b38839dc-11,COc1cc2c(NC(=O)[C@@H]3CN(S(=O)(=O)N(C)C)Cc4ccc(Cl)cc43)cncc2cc1Cl
18538,PET-UNK-b38839dc-13,COc1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18539,PET-UNK-b38839dc-14,COc1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1Cl
18541,PET-UNK-b38839dc-16,COc1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cc1F
18542,PET-UNK-b38839dc-17,COc1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cc1Cl
18544,PET-UNK-b38839dc-19,COc1cc2c(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)cncc2cc1F
18545,PET-UNK-b38839dc-20,COc1cc2c(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)cncc2cc1Cl
18547,PET-UNK-b38839dc-22,COc1cc2c(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cc1F
18548,PET-UNK-b38839dc-23,COc1cc2c(NC(=O)[C@]3(OC)CN(S(C)(=O)=O)Cc4ccc(Cl)cc43)cncc2cc1Cl
18550,PET-UNK-b38839dc-25,COc1cc2c(NC(=O)[C@]3(OC)CN(S(=O)(=O)N(C)C)Cc4ccc(Cl)cc43)cncc2cc1F
18551,PET-UNK-b38839dc-26,COc1cc2c(NC(=O)[C@]3(OC)CN(S(=O)(=O)N(C)C)Cc4ccc(Cl)cc43)cncc2cc1Cl
18553,PET-UNK-b38839dc-28,COc1cc2c(NC(=O)[C@]3(OC)CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18554,PET-UNK-b38839dc-29,COc1cc2c(NC(=O)[C@]3(OC)CNC(=O)c4ccc(Cl)cc43)cncc2cc1Cl
18561,PET-UNK-ad758083-1,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
18562,PET-UNK-ad758083-2,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)N(C)C)Cc2ccc(Cl)cc21
18563,PET-UNK-ad758083-3,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CNC(=O)c2ccc(Cl)cc21
18564,PET-UNK-ad758083-4,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(C)C(=O)c2ccc(Cl)cc21
18565,PET-UNK-ad758083-5,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCS(=O)(=O)c2ccc(Cl)cc21
18576,BEN-DND-32596b04-1,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CCNCC2)Cc2ccc(Cl)cc21
18577,BEN-DND-32596b04-2,CN1CCN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1
18578,BEN-DND-32596b04-3,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)NCC(O)CO)Cc2ccc(Cl)cc21
18579,BEN-DND-32596b04-4,CN(CC(O)CO)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18580,BEN-DND-32596b04-5,CC(C)(O)CNS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18581,BEN-DND-32596b04-6,CN(C)CCNS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18582,BEN-DND-32596b04-7,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CC(O)C2)Cc2ccc(Cl)cc21
18583,BEN-DND-32596b04-8,CC1(O)CN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)C1
18584,BEN-DND-32596b04-9,CC(C)(C#N)NS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18648,PET-UNK-0d6841fa-1,CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(C)(=O)=O)Cc2ccc(Cl)cc21
18649,PET-UNK-0d6841fa-2,CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@](OCCS(C)(=O)=O)(C(=O)Nc2cncc3ccccc23)C1
18650,PET-UNK-0d6841fa-3,CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CNC(=O)c2ccc(Cl)cc21
18651,PET-UNK-0d6841fa-4,CN1C[C@@](OCCS(C)(=O)=O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O
18652,PET-UNK-0d6841fa-5,CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCS(=O)(=O)c2ccc(Cl)cc21
18653,PET-UNK-0d6841fa-6,CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18654,PET-UNK-0d6841fa-7,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18655,PET-UNK-5ba9a1cb-1,O=C(Nc1cncc2ccccc12)[C@@H]1CN(Cc2nncs2)Cc2ccc(Cl)cc21
18656,PET-UNK-5ba9a1cb-2,O=C(Nc1cncc2ccccc12)[C@@H]1CN(Cc2ncns2)Cc2ccc(Cl)cc21
18657,PET-UNK-5ba9a1cb-3,O=C(Nc1cncc2ccccc12)[C@@H]1CN(Cc2nccs2)Cc2ccc(Cl)cc21
18673,PET-UNK-af70882d-1,CC(C)(C#N)CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18674,PET-UNK-af70882d-2,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)CN2CCC2)Cc2ccc(Cl)cc21
18675,PET-UNK-af70882d-3,CN(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18676,PET-UNK-af70882d-4,COCS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
18725,PET-UNK-a7639856-1,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21
18726,PET-UNK-a7639856-2,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21
18727,PET-UNK-a7639856-3,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21
18731,PET-UNK-ee8352fa-1,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)C)cc23)CCOc2ccc(Cl)cc21
18732,PET-UNK-ee8352fa-2,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)C)cc23)CCOc2ccc(Cl)cc21
18733,PET-UNK-ee8352fa-3,CO[C@@]1(C(=O)Nc2cncc3cnc(N(C)C)cc23)CCOc2ccc(Cl)cc21
18734,PET-UNK-ee8352fa-4,CN(C)c1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1
18735,PET-UNK-ee8352fa-5,CN(C)c1cc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2cc1F
18736,PET-UNK-ee8352fa-6,CN(C)c1cc2c(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)cncc2cn1
18737,PET-UNK-7bb24635-1,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)C)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18738,PET-UNK-7bb24635-2,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)C)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18739,PET-UNK-7bb24635-3,CO[C@@]1(C(=O)Nc2cncc3cnc(N(C)C)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18740,PET-UNK-7bb24635-4,CN(C)c1ccc2cncc(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)c2c1
18741,PET-UNK-7bb24635-5,CN(C)c1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cc1F
18742,PET-UNK-7bb24635-6,CN(C)c1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cn1
18754,PET-UNK-09a29654-1,CN(c1ccc2cncc(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)c2c1)S(C)(=O)=O
18755,PET-UNK-09a29654-2,CS(=O)(=O)Nc1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cc1F
18756,PET-UNK-09a29654-3,CN(c1cc2c(NC(=O)[C@@H]3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2cc1F)S(C)(=O)=O
18757,PET-UNK-09a29654-4,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18758,PET-UNK-09a29654-5,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18759,PET-UNK-09a29654-6,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)CCS(=O)(=O)c2ccc(Cl)cc21
18760,PET-UNK-e9bc7c59-1,CN(c1ccc2cncc(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)c2c1)S(C)(=O)=O
18761,PET-UNK-e9bc7c59-2,CS(=O)(=O)Nc1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18762,PET-UNK-e9bc7c59-3,CN(c1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1F)S(C)(=O)=O
18763,PET-UNK-e9bc7c59-4,CN1C[C@@H](C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)c2cc(Cl)ccc2C1=O
18764,PET-UNK-e9bc7c59-5,CN1C[C@@H](C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)c2cc(Cl)ccc2C1=O
18765,PET-UNK-e9bc7c59-6,CN1C[C@@H](C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)c2cc(Cl)ccc2C1=O
18766,PET-UNK-e9bc7c59-7,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)CNC(=O)c2ccc(Cl)cc21
18767,PET-UNK-e9bc7c59-8,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)CNC(=O)c2ccc(Cl)cc21
18768,PET-UNK-e9bc7c59-9,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)CNC(=O)c2ccc(Cl)cc21
18769,PET-UNK-e9bc7c59-10,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)CN(C)C(=O)c2ccc(Cl)cc21
18770,PET-UNK-e9bc7c59-11,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)CN(C)C(=O)c2ccc(Cl)cc21
18771,PET-UNK-e9bc7c59-12,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)CN(C)C(=O)c2ccc(Cl)cc21
18799,PET-UNK-fe31e24a-1,COc1ccc2cncc(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)c2c1
18800,PET-UNK-fe31e24a-2,CN(C)c1ccc2cncc(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)c2c1
18801,PET-UNK-fe31e24a-3,COc1ccc2cncc(NC(=O)[C@]3(OC)CNC(=O)c4ccc(Cl)cc43)c2c1
18802,PET-UNK-fe31e24a-4,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)C)cc23)CNC(=O)c2ccc(Cl)cc21
18803,PET-UNK-fe31e24a-5,COc1ccc2cncc(NC(=O)[C@@H]3CN(C)C(=O)c4ccc(Cl)cc43)c2c1
18804,PET-UNK-fe31e24a-6,CN1C[C@@H](C(=O)Nc2cncc3ccc(N(C)C)cc23)c2cc(Cl)ccc2C1=O
18805,PET-UNK-fe31e24a-7,COc1ccc2cncc(NC(=O)[C@]3(OC)CN(C)C(=O)c4ccc(Cl)cc43)c2c1
18806,PET-UNK-fe31e24a-8,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)C)cc23)CN(C)C(=O)c2ccc(Cl)cc21
18811,PET-UNK-7279c968-5,O=C1NC[C@@H](C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc21
18812,PET-UNK-7279c968-6,COc1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cn1
18813,PET-UNK-7279c968-7,CN(C)c1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cn1
18814,PET-UNK-7279c968-8,COc1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18815,PET-UNK-7279c968-9,CN(C)c1cc2c(NC(=O)[C@@H]3CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18820,PET-UNK-f9b7ae87-5,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CNC(=O)c2ccc(Cl)cc21
18821,PET-UNK-f9b7ae87-6,COc1cc2c(NC(=O)[C@]3(OC)CNC(=O)c4ccc(Cl)cc43)cncc2cn1
18822,PET-UNK-f9b7ae87-7,CO[C@@]1(C(=O)Nc2cncc3cnc(N(C)C)cc23)CNC(=O)c2ccc(Cl)cc21
18823,PET-UNK-f9b7ae87-8,COc1cc2c(NC(=O)[C@]3(OC)CNC(=O)c4ccc(Cl)cc43)cncc2cc1F
18824,PET-UNK-f9b7ae87-9,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)C)cc23)CNC(=O)c2ccc(Cl)cc21
18825,PET-UNK-329a9ce9-1,CS(=O)(=O)Nc1ccc2cncc(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)c2c1
18826,PET-UNK-329a9ce9-2,CN(c1ccc2cncc(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)c2c1)S(C)(=O)=O
18827,PET-UNK-329a9ce9-3,CS(=O)(=O)Nc1cc2c(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)cncc2cc1F
18828,PET-UNK-329a9ce9-4,CN(c1cc2c(NC(=O)[C@@H]3CS(=O)(=O)Cc4ccc(Cl)cc43)cncc2cc1F)S(C)(=O)=O
18829,PET-UNK-329a9ce9-5,CO[C@@]1(C(=O)Nc2cncc3ccc(NS(C)(=O)=O)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18830,PET-UNK-329a9ce9-6,CO[C@@]1(C(=O)Nc2cncc3ccc(N(C)S(C)(=O)=O)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18831,PET-UNK-329a9ce9-7,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(NS(C)(=O)=O)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18832,PET-UNK-329a9ce9-8,CO[C@@]1(C(=O)Nc2cncc3cc(F)c(N(C)S(C)(=O)=O)cc23)CS(=O)(=O)Cc2ccc(Cl)cc21
18862,BEN-DND-f06bfa8e-1,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
18863,BEN-DND-f06bfa8e-2,CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cc(F)ccc23)C1
18864,BEN-DND-f06bfa8e-3,N#CC1CN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4cc(F)ccc34)C2)C1
18865,BEN-DND-f06bfa8e-4,O=C(Nc1cncc2cc(F)ccc12)[C@@H]1CCS(=O)(=O)c2cc(Cl)c(Cl)cc21
18866,BEN-DND-f06bfa8e-5,O=C(Nc1cncc2cc(Cl)ccc12)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21
18867,BEN-DND-f06bfa8e-6,O=C(Nc1cncc2cc(Cl)ccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
18868,BEN-DND-f06bfa8e-7,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3c2CCC(F)(F)C3)C1
18869,BEN-DND-f06bfa8e-8,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3c2CCOC3)C1
18870,BEN-DND-f06bfa8e-9,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3c2COCC3)C1
18871,BEN-DND-f06bfa8e-10,CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3c2CC(F)(F)CC3)C1
